nohup: ignoring input

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server

nohup: ignoring input

   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server

  2026-01-23 15:17:31 /ticket/take ................................. ~ 0.09ms
  2026-01-23 15:17:32 /images/regular.png .......................... ~ 0.35ms
  2026-01-23 15:17:32 /images/preferencial.png ..................... ~ 0.20ms
  2026-01-23 15:17:32 /images/bgticket.png ....................... ~ 500.36ms
  2026-01-23 15:17:33 /favicon.ico ................................. ~ 0.56ms
  2026-01-23 15:17:33 /ticket/take ................................. ~ 0.14ms
  2026-01-23 15:17:33 /ticket/3 .................................... ~ 0.08ms
  2026-01-23 15:17:33 /images/bgticket.png ....................... ~ 500.35ms
  2026-01-23 15:17:37 /favicon.ico ................................. ~ 0.16ms
  2026-01-23 15:17:38 /ticket/take ................................. ~ 0.16ms
  2026-01-23 15:17:38 /images/regular.png .......................... ~ 0.03ms
  2026-01-23 15:17:38 /images/preferencial.png ..................... ~ 0.02ms
  2026-01-23 15:17:38 /images/bgticket.png ......................... ~ 0.02ms
  2026-01-23 15:17:38 /images/bgticket.png ....................... ~ 500.39ms
  2026-01-23 15:17:41 /favicon.ico ................................. ~ 0.15ms
  2026-01-23 15:17:42 /ticket/take ................................. ~ 0.10ms
  2026-01-23 15:17:42 /ticket/4 .................................... ~ 0.02ms
  2026-01-23 15:17:42 /images/bgticket.png ............................. ~ 1s
  2026-01-23 15:17:46 /favicon.ico ................................. ~ 0.18ms
  2026-01-23 15:17:47 /favicon.ico ................................. ~ 0.11ms
  2026-01-23 15:17:47 /queue/tickets/triagem ........................... ~ 5s
  2026-01-23 15:17:56 /favicon.ico ................................. ~ 0.17ms
  2026-01-23 15:17:56 /favicon.ico ............................... ~ 501.03ms
  2026-01-23 15:17:57 /queue/atendimento ............................... ~ 1s
  2026-01-23 15:17:58 /queue/tickets/atendimento ................. ~ 500.47ms
  2026-01-23 15:17:58 /favicon.ico ................................. ~ 0.04ms
  2026-01-23 15:18:03 /favicon.ico ................................. ~ 0.18ms
  2026-01-23 15:18:03 /favicon.ico ............................... ~ 501.06ms
  2026-01-23 15:18:03 /ticket/take ..................................... ~ 3s
  2026-01-23 15:18:06 /images/regular.png .......................... ~ 0.04ms
  2026-01-23 15:18:06 /images/preferencial.png ..................... ~ 0.22ms
  2026-01-23 15:18:06 /images/bgticket.png ....................... ~ 500.33ms
  2026-01-23 15:18:07 /ticket/take ................................. ~ 0.08ms
  2026-01-23 15:18:07 /ticket/5 .................................... ~ 0.03ms
  2026-01-23 15:18:07 /images/bgticket.png ....................... ~ 500.36ms
  2026-01-23 15:18:10 /painel/data ................................. ~ 0.14ms
  2026-01-23 15:18:36 /favicon.ico ................................. ~ 0.15ms
  2026-01-23 15:18:36 /ticket/take ................................. ~ 0.02ms
  2026-01-23 15:18:36 /images/regular.png .......................... ~ 0.03ms
  2026-01-23 15:18:36 /images/preferencial.png ..................... ~ 1.87ms
  2026-01-23 15:18:36 /images/bgticket.png ....................... ~ 500.36ms
  2026-01-23 15:18:37 /favicon.ico ................................. ~ 0.07ms
  2026-01-23 15:19:10 /painel/data ................................. ~ 0.11ms
  2026-01-23 15:20:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:21:10 /painel/data ................................. ~ 0.11ms
  2026-01-23 15:21:13 /favicon.ico ..................................... ~ 2s
  2026-01-23 15:21:13 /favicon.ico ..................................... ~ 4s
  2026-01-23 15:21:17 /logout .......................................... ~ 3s
  2026-01-23 15:21:20 / ............................................ ~ 0.03ms
  2026-01-23 15:21:20 /login ....................................... ~ 0.02ms
  2026-01-23 15:21:20 /images/login.png ............................ ~ 0.85ms
  2026-01-23 15:21:21 /favicon.ico ................................. ~ 0.18ms
  2026-01-23 15:21:27 /login ..................................... ~ 500.27ms
  2026-01-23 15:21:27 / ............................................ ~ 0.03ms
  2026-01-23 15:21:27 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 15:21:27 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 15:21:43 /home ........................................ ~ 0.09ms
  2026-01-23 15:21:43 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 15:21:43 /images/graficoico.png ....................... ~ 0.02ms
  2026-01-23 15:21:43 /images/triagemico.png ....................... ~ 0.02ms
  2026-01-23 15:21:43 /images/painel.png ........................... ~ 2.32ms
  2026-01-23 15:21:43 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 15:21:47 /adminPanel ................................ ~ 500.36ms
  2026-01-23 15:21:47 /favicon.ico ................................. ~ 0.37ms
  2026-01-23 15:22:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 15:22:56 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 15:22:56 /adminPanel ...................................... ~ 4s
  2026-01-23 15:23:00 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 15:23:10 /painel/data ................................. ~ 0.78ms
  2026-01-23 15:23:26 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 15:23:26 /queue/atendimento .............................. ~ 13s
  2026-01-23 15:23:39 /queue/tickets/atendimento ................. ~ 500.41ms
  2026-01-23 15:23:40 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 15:23:42 /favicon.ico ................................. ~ 0.19ms
  2026-01-23 15:23:42 /dashboard ....................................... ~ 8s
  2026-01-23 15:23:51 /favicon.ico ................................. ~ 0.08ms
  2026-01-23 15:23:59 /favicon.ico ................................. ~ 0.12ms
  2026-01-23 15:24:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 15:25:10 /painel/data ............................... ~ 500.34ms
  2026-01-23 15:26:10 /painel/data ............................... ~ 500.40ms
  2026-01-23 15:23:59 .............................................. ~ 2m 17s
  2026-01-23 15:27:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:28:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:29:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:30:10 /painel/data ................................. ~ 0.14ms
  2026-01-23 15:31:10 /painel/data ................................. ~ 0.14ms
  2026-01-23 15:32:10 /painel/data ................................. ~ 0.08ms
  2026-01-23 15:33:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 15:34:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 15:35:10 /painel/data ................................. ~ 0.11ms
  2026-01-23 15:36:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 15:37:10 /painel/data ................................. ~ 0.18ms
  2026-01-23 15:38:10 /painel/data ................................. ~ 0.18ms
  2026-01-23 15:39:10 /painel/data ................................. ~ 0.17ms
  2026-01-23 15:40:10 /painel/data ................................. ~ 0.16ms
  2026-01-23 15:41:10 /painel/data ................................. ~ 0.20ms
  2026-01-23 15:42:10 /painel/data ................................. ~ 0.13ms
  2026-01-23 15:43:10 /painel/data ................................. ~ 0.11ms
  2026-01-23 15:44:10 /painel/data ................................. ~ 0.16ms
  2026-01-23 15:45:10 /painel/data ................................. ~ 0.15ms
  2026-01-23 15:46:10 /painel/data ................................. ~ 0.15ms
  2026-01-23 15:47:10 /painel/data ................................. ~ 0.21ms
  2026-01-23 15:48:10 /painel/data ................................. ~ 0.16ms
  2026-01-23 15:49:10 /painel/data ................................. ~ 0.19ms
  2026-01-23 15:50:10 /painel/data ................................. ~ 0.20ms
  2026-01-23 15:51:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:52:10 /painel/data ................................. ~ 0.17ms
  2026-01-23 15:53:10 /painel/data ................................. ~ 0.18ms
  2026-01-23 15:54:10 /painel/data ............................... ~ 500.24ms
  2026-01-23 15:55:10 /painel/data ............................... ~ 500.38ms
  2026-01-23 15:56:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:57:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 15:58:10 /painel/data ................................. ~ 0.18ms
  2026-01-23 15:59:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 16:00:10 /painel/data ................................. ~ 0.11ms
  2026-01-23 16:01:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 16:02:10 /painel/data ................................. ~ 0.09ms
  2026-01-23 16:03:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 16:04:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 16:05:10 /painel/data ................................. ~ 0.10ms
  2026-01-23 16:06:00 /painel/data ................................. ~ 0.12ms
  2026-01-23 17:02:38 / ............................................ ~ 0.25ms
  2026-01-23 17:02:38 /images/triagemico.png ....................... ~ 0.65ms
  2026-01-23 17:02:38 /images/atendenteico.png ..................... ~ 0.20ms
  2026-01-23 17:02:38 /images/graficoico.png ....................... ~ 0.02ms
  2026-01-23 17:02:38 /images/painel.png ........................... ~ 0.02ms
  2026-01-23 17:02:38 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:02:42 /queue/atendimento ........................... ~ 0.09ms
  2026-01-23 17:02:42 /queue/tickets/atendimento ................... ~ 0.03ms
  2026-01-23 17:02:42 /favicon.ico ................................. ~ 0.05ms
  2026-01-23 17:02:47 /logout .................................... ~ 500.48ms
  2026-01-23 17:02:47 / ............................................ ~ 0.04ms
  2026-01-23 17:02:47 /login ....................................... ~ 0.02ms
  2026-01-23 17:02:47 /queue/tickets/atendimento ................... ~ 0.02ms
  2026-01-23 17:02:47 /images/login.png ............................ ~ 0.02ms
  2026-01-23 17:02:47 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:02:51 /register .................................. ~ 500.29ms
  2026-01-23 17:02:51 /images/login.png ............................ ~ 0.03ms
  2026-01-23 17:02:51 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:03:19 /register .................................... ~ 0.12ms
  2026-01-23 17:03:19 /register .................................... ~ 0.46ms
  2026-01-23 17:03:19 /images/login.png ............................ ~ 0.03ms
  2026-01-23 17:03:19 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:03:36 /users/assign-category ....................... ~ 0.11ms
  2026-01-23 17:03:36 /login ....................................... ~ 0.30ms
  2026-01-23 17:03:36 /images/login.png ............................ ~ 0.02ms
  2026-01-23 17:03:36 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:03:42 /register .................................. ~ 500.45ms
  2026-01-23 17:03:42 /images/login.png ............................ ~ 2.95ms
  2026-01-23 17:03:42 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:00 /register .................................. ~ 500.44ms
  2026-01-23 17:04:00 /selecionar-guiche ......................... ~ 501.87ms
  2026-01-23 17:04:00 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 17:04:00 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:09 /logout .................................... ~ 500.42ms
  2026-01-23 17:04:09 / ............................................ ~ 0.07ms
  2026-01-23 17:04:09 /login ....................................... ~ 0.02ms
  2026-01-23 17:04:09 /images/login.png ............................ ~ 2.91ms
  2026-01-23 17:04:09 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:17 /login ....................................... ~ 0.10ms
  2026-01-23 17:04:17 / ............................................ ~ 0.38ms
  2026-01-23 17:04:17 /images/triagemico.png ....................... ~ 0.10ms
  2026-01-23 17:04:17 /images/atendenteico.png ..................... ~ 0.31ms
  2026-01-23 17:04:17 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:23 /queue/atendimento ........................... ~ 0.14ms
  2026-01-23 17:04:23 /selecionar-guiche ........................... ~ 0.08ms
  2026-01-23 17:04:23 /images/atendenteico.png ..................... ~ 0.06ms
  2026-01-23 17:04:23 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:40 /home ...................................... ~ 500.38ms
  2026-01-23 17:04:41 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:52 /favicon.ico ................................. ~ 0.11ms
  2026-01-23 17:04:52 /favicon.ico ..................................... ~ 1s
  2026-01-23 17:04:52 /login ..................................... ~ 503.45ms
  2026-01-23 17:04:53 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:04:58 /favicon.ico ................................. ~ 0.19ms
  2026-01-23 17:04:58 .............................................. ~ 4m 41s
  2026-01-23 17:13:19 /home ........................................ ~ 0.12ms
  2026-01-23 17:13:19 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:13:24 / ............................................ ~ 0.15ms
  2026-01-23 17:13:24 /images/atendenteico.png ..................... ~ 0.08ms
  2026-01-23 17:13:24 /images/triagemico.png ....................... ~ 0.09ms
  2026-01-23 17:13:24 /images/graficoico.png ....................... ~ 3.04ms
  2026-01-23 17:13:24 /images/painel.png ........................... ~ 3.18ms
  2026-01-23 17:13:25 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 17:13:28 /logout ...................................... ~ 0.09ms
  2026-01-23 17:13:28 / ............................................ ~ 0.03ms
  2026-01-23 17:13:28 /login ....................................... ~ 0.02ms
  2026-01-23 17:13:28 /images/login.png .......................... ~ 500.32ms
  2026-01-23 17:13:29 /favicon.ico ................................. ~ 0.07ms
  2026-01-23 17:14:10 /login ..................................... ~ 500.41ms
  2026-01-23 17:14:11 /login ....................................... ~ 0.05ms
  2026-01-23 17:14:11 /images/login.png ............................ ~ 0.03ms
  2026-01-23 17:14:11 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:14:27 /login ..................................... ~ 500.41ms
  2026-01-23 17:14:28 / ............................................ ~ 0.03ms
  2026-01-23 17:14:28 /images/triagemico.png ....................... ~ 0.04ms
  2026-01-23 17:14:28 /images/atendenteico.png ..................... ~ 0.22ms
  2026-01-23 17:14:28 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 17:14:33 /queue/atendimento ........................... ~ 0.09ms
